,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,_id,nameRu,nameEn,year,posterUrl,posterUrlPreview,countries[0].country,countries[1].country,countries[2].country,genres[0].genre,genres[1].genre,genres[2].genre,duration,directors[0].directorRu,directors[1].directorRu,directors[2].directorRu,directors[3].directorRu,directors[4].directorRu,directors[5].directorRu,directors[6].directorRu,directors[7].directorRu,directors[8].directorRu,directors[9].directorRu,directors[10].directorRu,directors[11].directorRu,directors[12].directorRu,directors[13].directorRu,directors[14].directorRu,directors[15].directorRu,directors[16].directorRu,directors[17].directorRu,directors[18].directorRu,directors[19].directorRu,directors[20].directorRu,directors[21].directorRu,directors[22].directorRu,directors[23].directorRu,directors[24].directorRu,directors[25].directorRu,directors[26].directorRu,directors[27].directorRu,directors[28].directorRu,directors[29].directorRu,directors[30].directorRu,directors[31].directorRu,directors[32].directorRu,directors[33].directorRu,directors[34].directorRu,directors[35].directorRu,directors[0].directorEn,directors[1].directorEn,directors[2].directorEn,directors[3].directorEn,directors[4].directorEn,directors[5].directorEn,directors[6].directorEn,directors[7].directorEn,directors[8].directorEn,directors[9].directorEn,directors[10].directorEn,directors[11].directorEn,directors[12].directorEn,directors[13].directorEn,directors[14].directorEn,directors[15].directorEn,directors[16].directorEn,directors[17].directorEn,directors[18].directorEn,directors[19].directorEn,directors[20].directorEn,directors[21].directorEn,directors[22].directorEn,directors[23].directorEn,directors[24].directorEn,directors[25].directorEn,directors[26].directorEn,directors[27].directorEn,directors[28].directorEn,directors[29].directorEn,directors[30].directorEn,directors[31].directorEn,directors[32].directorEn,directors[33].directorEn,directors[34].directorEn,directors[35].directorEn,filmId,type,amount,cur,directors,rating
90,90,90,90,90,647385f137c1458c9452b614,Правила боя,Rules of Engagement,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/811.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/811.jpg,Великобритания,Германия,Канада,триллер,драма,военный,128.0,Уильям Фридкин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,William Friedkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811,BUDGET,60000000.0,USD,1,7.017
91,91,91,91,91,647385f237c1458c9452b615,С какой ты планеты?,What Planet Are You From?,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/7616.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/7616.jpg,США,,,фантастика,комедия,,105.0,Майк Николс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mike Nichols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7616,BUDGET,60000000.0,USD,1,5.775
93,93,93,93,93,647385f237c1458c9452b617,Ромео должен умереть,Romeo Must Die,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/4042.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4042.jpg,США,,,боевик,триллер,криминал,115.0,Анджей Бартковяк,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrzej Bartkowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4042,BUDGET,25000000.0,USD,1,7.146
94,94,94,94,94,647385f237c1458c9452b618,Русский бунт,,1999,https://kinopoiskapiunofficial.tech/images/posters/kp/40718.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/40718.jpg,Россия,Франция,,драма,мелодрама,,128.0,Александр Прошкин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40718,,0.0,,0,6.88
95,95,95,95,95,647385f237c1458c9452b619,Свидетель,Eye of the Beholder,1999,https://kinopoiskapiunofficial.tech/images/posters/kp/18799.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/18799.jpg,Канада,Великобритания,Австралия,триллер,драма,детектив,109.0,Стефан Эллиотт,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephan Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18799,BUDGET,35000000.0,USD,1,6.68
97,97,97,97,97,647385f237c1458c9452b61b,Чек,,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/41366.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/41366.jpg,Россия,,,боевик,криминал,приключения,110.0,Александр Бородянский,Борис Гиллер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41366,,0.0,,0,5.575
98,98,98,98,98,647385f337c1458c9452b61c,Пять чувств,The Five Senses,1999,https://kinopoiskapiunofficial.tech/images/posters/kp/24164.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/24164.jpg,Канада,,,драма,комедия,музыка,106.0,Джереми Подесва,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeremy Podeswa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24164,USA,497091.0,USD,1,6.922
100,100,100,100,100,647385f337c1458c9452b61e,Ложь,Gojitmal,1999,https://kinopoiskapiunofficial.tech/images/posters/kp/81397.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/81397.jpg,Корея Южная,,,драма,для взрослых,,112.0,Чан Сон-у,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jang Seon-woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81397,USA,61900.0,USD,1,4.902
101,101,101,101,101,647385f337c1458c9452b61f,Чокнутый профессор 2: Семья Клампов,Nutty Professor II: The Klumps,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/4470.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4470.jpg,США,,,фантастика,мелодрама,комедия,106.0,Питер Сигал,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Segal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4470,BUDGET,84000000.0,USD,1,5.679
103,103,103,103,103,647385f337c1458c9452b621,Танцующая в темноте,Dancer in the Dark,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/646.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/646.jpg,Дания,Швеция,США,мюзикл,драма,криминал,140.0,Ларс фон Триер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars von Trier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,BUDGET,12800000.0,USD,1,7.97
104,104,104,104,104,647385f337c1458c9452b622,Шанхайский полдень,Shanghai Noon,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/829.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/829.jpg,США,Гонконг,,боевик,комедия,приключения,110.0,Том Дей,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tom Dey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829,BUDGET,55000000.0,USD,1,7.561
105,105,105,105,105,647385f437c1458c9452b623,Ю-571,U-571,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/865.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/865.jpg,США,Франция,,боевик,военный,,116.0,Джонатан Мостоу,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Mostow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865,BUDGET,62000000.0,USD,1,7.39
106,106,106,106,106,647385f437c1458c9452b624,Истина в вине,"Adieu, plancher des vaches!",1999,https://kinopoiskapiunofficial.tech/images/posters/kp/47229.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/47229.jpg,Франция,Швейцария,Италия,драма,комедия,,118.0,Отар Иоселиани,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otar Iosseliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47229,,0.0,,1,7.77
107,107,107,107,107,647385f437c1458c9452b625,Женщин обижать не рекомендуется,,1999,https://kinopoiskapiunofficial.tech/images/posters/kp/41334.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/41334.jpg,Россия,,,драма,мелодрама,,86.0,Валерий Ахадов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41334,,0.0,,0,6.777
109,109,109,109,109,647385f437c1458c9452b627,Детектив Шафт,Shaft,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/826.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/826.jpg,Германия,США,,боевик,триллер,криминал,99.0,Джон Синглтон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Singleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826,BUDGET,46000000.0,USD,1,6.449
110,110,110,110,110,647385f437c1458c9452b628,"Гарри – друг, который желает Вам добра","Harry, un ami qui vous veut du bien",2000,https://kinopoiskapiunofficial.tech/images/posters/kp/690.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/690.jpg,Франция,,,триллер,драма,комедия,117.0,Доминик Молль,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dominik Moll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,USA,3830441.0,USD,1,6.881
111,111,111,111,111,647385f437c1458c9452b629,Невидимка,Hollow Man,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/5080.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/5080.jpg,США,Германия,,ужасы,фантастика,,112.0,Пол Верховен,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Verhoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5080,BUDGET,95000000.0,USD,1,6.884
112,112,112,112,112,647385f537c1458c9452b62a,Люди Икс,X-Men,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/886.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/886.jpg,США,,,фантастика,боевик,приключения,105.0,Брайан Сингер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bryan Singer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,BUDGET,75000000.0,USD,1,7.682
113,113,113,113,113,647385f537c1458c9452b62b,Очень страшное кино,Scary Movie,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/5932.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/5932.jpg,США,,,комедия,ужасы,,88.0,Кинен Айвори Уайанс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keenen Ivory Wayans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5932,BUDGET,19000000.0,USD,1,6.977
114,114,114,114,114,647385f537c1458c9452b62c,Астерикс и Обеликс против Цезаря,Astérix & Obélix contre César,1999,https://kinopoiskapiunofficial.tech/images/posters/kp/13845.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/13845.jpg,Франция,Италия,Германия,фэнтези,комедия,приключения,109.0,Клод Зиди,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Claude Zidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13845,BUDGET,274620000.0,FRF,1,7.304
116,116,116,116,116,647385f537c1458c9452b62e,Дневник его жены,,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/7648.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/7648.jpg,Россия,,,биография,драма,,103.0,Алексей Учитель,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7648,,0.0,,0,7.563
117,117,117,117,117,647385f537c1458c9452b62f,Распутник,Le libertin,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/9435.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/9435.jpg,Франция,,,комедия,история,,100.0,Габриэль Агион,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Aghion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9435,,0.0,,1,7.103
118,118,118,118,118,647385f537c1458c9452b630,Лицо французской национальности,,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/396087.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/396087.jpg,Россия,США,,комедия,,,85.0,Илья Хотиненко,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396087,BUDGET,1000000.0,USD,0,4.331
119,119,119,119,119,647385f637c1458c9452b631,Дорожное приключение,Road Trip,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/807.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/807.jpg,США,,,комедия,,,94.0,Тодд Филлипс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Todd Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807,BUDGET,16000000.0,USD,1,7.092
120,120,120,120,120,647385f637c1458c9452b632,Бойлерная,Boiler Room,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/617.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/617.jpg,США,,,триллер,драма,криминал,120.0,Бен Янгер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ben Younger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,BUDGET,26000000.0,USD,1,7.059
122,122,122,122,122,647385f637c1458c9452b634,История о нас,The Story of Us,1999,https://kinopoiskapiunofficial.tech/images/posters/kp/1564.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1564.jpg,США,,,драма,мелодрама,комедия,95.0,Роб Райнер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rob Reiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564,BUDGET,50000000.0,USD,1,7.403
123,123,123,123,123,647385f637c1458c9452b635,Ведьма из Блэр 2: Книга теней,Book of Shadows: Blair Witch 2,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/21858.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/21858.jpg,США,,,ужасы,фэнтези,триллер,90.0,Джо Берлингер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe Berlinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21858,BUDGET,15000000.0,USD,1,5.083
124,124,124,124,124,647385f637c1458c9452b636,Тихие омуты,,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/40758.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/40758.jpg,Россия,,,драма,мелодрама,комедия,137.0,Эльдар Рязанов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40758,,0.0,,0,4.409
125,125,125,125,125,647385f637c1458c9452b637,Следующая пятница,Next Friday,1999,https://kinopoiskapiunofficial.tech/images/posters/kp/6106.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/6106.jpg,США,,,комедия,,,98.0,Стив Карр,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steve Carr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106,BUDGET,11000000.0,USD,1,6.358
127,127,127,127,127,647385f737c1458c9452b639,Кубок,Phörpa,1999,https://kinopoiskapiunofficial.tech/images/posters/kp/94933.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/94933.jpg,Бутан,Австралия,,комедия,спорт,,93.0,Кхьенце Норбу,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Khyentse Norbu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94933,USA,1079108.0,USD,1,7.134
129,129,129,129,129,647385f737c1458c9452b63b,Что скрывает ложь,What Lies Beneath,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/879.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/879.jpg,США,,,ужасы,триллер,драма,125.0,Роберт Земекис,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Zemeckis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879,BUDGET,100000000.0,USD,1,7.061
131,131,131,131,131,647385f737c1458c9452b63d,Холостяк,The Bachelor,1999,https://kinopoiskapiunofficial.tech/images/posters/kp/12261.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/12261.jpg,США,,,мелодрама,комедия,,101.0,Гэри Синьор,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gary Sinyor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12261,BUDGET,51000000.0,USD,1,6.632
132,132,132,132,132,647385f737c1458c9452b63e,Шестой день,The 6th Day,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/579.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/579.jpg,США,,,фантастика,боевик,триллер,123.0,Роджер Споттисвуд,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roger Spottiswoode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,BUDGET,82000000.0,USD,1,6.818
134,134,134,134,134,647385f837c1458c9452b640,Колыбель будет качаться,Cradle Will Rock,1999,https://kinopoiskapiunofficial.tech/images/posters/kp/1717.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1717.jpg,США,,,драма,,,132.0,Тим Роббинс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tim Robbins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717,BUDGET,36000000.0,USD,1,6.996
135,135,135,135,135,647385f837c1458c9452b641,"Все возможно, бэби!",Maybe Baby,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/19032.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/19032.jpg,Великобритания,,,мелодрама,комедия,,104.0,Бен Элтон,Хью Лори,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ben Elton,Hugh Laurie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19032,USA,20501.0,USD,2,6.82
138,138,138,138,138,647385f837c1458c9452b644,Шири,Swiri,1999,https://kinopoiskapiunofficial.tech/images/posters/kp/64036.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/64036.jpg,Корея Южная,,,боевик,триллер,,125.0,Кан Джэ-гю,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kang Je-gyoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64036,BUDGET,2000000.0,USD,1,6.837
139,139,139,139,139,647385f837c1458c9452b645,Неуязвимый,Unbreakable,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/866.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/866.jpg,США,,,фантастика,триллер,драма,106.0,М. Найт Шьямалан,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M. Night Shyamalan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866,BUDGET,75000000.0,USD,1,7.116
140,140,140,140,140,647385f937c1458c9452b646,Добейся успеха,Bring It On,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/622.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/622.jpg,США,,,мелодрама,комедия,спорт,98.0,Пейтон Рид,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peyton Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,BUDGET,28000000.0,USD,1,6.822
142,142,142,142,142,647385f937c1458c9452b648,Воскрешая мертвецов,Bringing Out the Dead,1999,https://kinopoiskapiunofficial.tech/images/posters/kp/4044.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4044.jpg,США,,,триллер,драма,,121.0,Мартин Скорсезе,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Scorsese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4044,BUDGET,55000000.0,USD,1,7.11
143,143,143,143,143,647385f937c1458c9452b649,Гринч – похититель Рождества,How the Grinch Stole Christmas,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/5056.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/5056.jpg,США,Германия,,фэнтези,комедия,семейный,104.0,Рон Ховард,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ron Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5056,BUDGET,123000000.0,USD,1,6.832
144,144,144,144,144,647385f937c1458c9452b64a,Ландыш серебристый,,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/41283.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/41283.jpg,Россия,,,мюзикл,мелодрама,комедия,88.0,Тигран Кеосаян,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41283,,0.0,,0,7.272
145,145,145,145,145,647385f937c1458c9452b64b,Ослепленный желаниями,Bedazzled,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/12330.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/12330.jpg,Германия,США,,фэнтези,комедия,,93.0,Харольд Рэмис,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harold Ramis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12330,BUDGET,48000000.0,USD,1,7.243
146,146,146,146,146,647385f937c1458c9452b64c,Такси 2,Taxi 2,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/854.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/854.jpg,Франция,,,боевик,комедия,криминал,88.0,Жерар Кравчик,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gérard Krawczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,BUDGET,70000000.0,FRF,1,7.683
147,147,147,147,147,647385f937c1458c9452b64d,Горец 4: Конец игры,Highlander: Endgame,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/22056.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/22056.jpg,США,,,фантастика,фэнтези,боевик,87.0,Дуглас Арниокоски,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Douglas Aarniokoski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22056,BUDGET,25000000.0,USD,1,5.832
148,148,148,148,148,647385fa37c1458c9452b64e,Актеры,Les acteurs,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/37633.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/37633.jpg,Франция,,,комедия,,,103.0,Бертран Блие,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bertrand Blier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37633,,0.0,,1,6.693
151,151,151,151,151,647385fa37c1458c9452b651,Бар «Гадкий койот»,Coyote Ugly,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/4888.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4888.jpg,США,,,драма,мелодрама,комедия,97.0,Дэвид МакНэлли,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David McNally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4888,BUDGET,80000000.0,USD,1,7.122
155,155,155,155,155,647385fb37c1458c9452b655,Приходи на меня посмотреть,,2000,https://kinopoiskapiunofficial.tech/images/posters/kp/40955.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/40955.jpg,Россия,,,мелодрама,комедия,,101.0,Михаил Агранович,Олег Янковский,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40955,,0.0,,0,7.996
